userid,productid,rating,date
A4BE6V6HUVJHX,B005DKZTNK,2.0,1402444800
A3S6HI81HT5LFG,B002BCYNCG,5.0,1392940800
A1QCTCPVMRBU4J,B002EUCU3O,3.0,1397260800
AS8G48CYSGZ3G,B007NFVGK8,5.0,1390262400
A1ZIIAOOIQYS3C,B004T0EQP2,4.0,1348531200
ADKZ5D7ZN4BXQ,B0042G7CBI,4.0,1317427200
A2U9NHQ9OFZZ6Z,B00AQUXN6C,5.0,1395273600
A2I1D7CPUHWOHP,B004RD4KBG,4.0,1384300800
A15ZVHKRMLTLGV,B004L9M0B8,4.0,1382400000
A2W2G302W3H92E,B003C2XSO8,5.0,1357344000
AT09WGFUM934H,B000QUUFRW,5.0,1381881600
AHTT4UQQERMA6,B000OHYIDE,1.0,1358726400
A3D3YEL76OFXER,B00000JMO4,5.0,933033600
A1E2XSNBC9A2BH,B008OHNZI0,1.0,1373932800
AI0IQP28MG37A,B001VEJEGK,5.0,1361750400
A1WBEZD5Q63XTZ,B000YEMKGY,4.0,1221782400
A1XIYOLPDJA5XS,B000E43GOO,5.0,1197417600
A3I2NMIFT6PFYV,B00CJKW4WQ,1.0,1399334400
A1LALG61P5TXQ6,B000E5E6KG,4.0,1149379200
A3JIS5OC9QJXRC,B004LB4SAM,5.0,1363478400
A2X0GHAHQVXO4F,B007B31IAK,4.0,1369267200
A1T2BYYFN0WUIG,B00A8P5G10,5.0,1374105600
A44DJUK7YRPG5,B003W22MOU,5.0,1305072000
A1FP4OA6SBQKRA,B00431V3BC,1.0,1385942400
A3PXRU15AG359N,B0000709BI,5.0,1089158400
A24YDSA3FCBCEL,B002MXXBKY,4.0,1254960000
A3GT2TSW3PJCSJ,B007FEAES2,3.0,1388275200
A1X6Y99EC7SZTW,B00007EDM8,2.0,1353888000
A3O5KHSCBCVY5,B0025QMHW6,2.0,1355097600
A32I1IFQ3EYKGE,B003VGUGBS,1.0,1334188800
A28IGDANHM2TMZ,B00022OCCI,5.0,1396915200
AEL6CQNQXONBX,B00JK7Z83S,5.0,1404086400
ADUHS5F1LBDYP,B001157NBW,5.0,1381104000
ATN9APNYU442Q,B00FAQU3XS,4.0,1393372800
A4O063ZBB2E9D,B009YZ92OM,5.0,1359590400
A2JCWU4K5I2DA6,B009NVXGAI,5.0,1392681600
A3R97FP9W5PQGV,B0038W0K2K,5.0,1357862400
AMXXFMRNA9PK5,B00008I8OP,5.0,1102896000
A1FMY1BOY64Q5H,B0015EWMX8,1.0,1306108800
A28HMQCJBWGSGX,B003DTLV8K,3.0,1274832000
A17PMAJTRI0HG4,B004GUS4WG,5.0,1394409600
A3T2KWW6R04GV8,B0089ZV1WY,5.0,1375488000
A23V1LUQI4A229,B008I662U0,5.0,1368576000
A4TZDKYRCXMUN,B003TW77KC,5.0,1386979200
A180TOWBYYTWJF,B0041OSQ9I,5.0,1302480000
A1G63RMNQ3VM1I,B004INH0FS,5.0,1317772800
A3PLLAWKFD26KY,B00ATM1MVA,4.0,1395360000
A2B7BUH8834Y6M,B00011PYC2,5.0,1165622400
A281X7DXH50U5R,B001EYV9TM,2.0,1374192000
A17W1BIIHWWBMU,B00065L5SU,5.0,1389744000
A1VPIB5AQ9MY6L,B005BF5DWY,1.0,1367798400
A10ARISO1UMIUN,B0006SD4PE,1.0,1106870400
A2YASYU3L2L6E8,B00125JG8E,5.0,1386028800
A1R3L8W4P9LI3E,B00887IF0Y,5.0,1405209600
A1A4NH8B337AQG,B000EOSHGQ,4.0,1399334400
AEAYQJZD5K0IZ,B000O5F7E0,5.0,1182902400
A22U938NVIR7AX,B006FKRSUY,4.0,1365292800
A39U6GDOK9HEYP,B0055N8HC0,3.0,1322179200
A92SA133WVZ5M,B0052T6X8W,4.0,1362873600
A1JDPAN56695I8,B007WTAJTO,1.0,1385856000
A1U75DBAUXQKE3,B000GHTGES,5.0,1163548800
A2NV0Q7RM6AUT6,B004NY9UUK,5.0,1322697600
A05038873PFB1YB6XYNNG,B00ACYRLWE,5.0,1362614400
A3M78642QA852V,B000OUBPV4,3.0,1264550400
A1B0E8WKF34WVX,B001CJQCZA,4.0,1354060800
A35MSWQ4BZK59G,B0051407OE,3.0,1362873600
A366Y72HCUR4NX,B0012YFXSW,5.0,1359849600
A33G6IMAYCDOP7,B007Y8N19S,5.0,1356480000
A2GTWYZ2UXD7EY,B0054KPK9C,5.0,1360540800
A1YL89PJOYSP2F,B0012ZYIFK,5.0,1370390400
AR9C168S3IW4T,B00DBPKAI8,5.0,1402444800
A1UVN9FIV3CTL1,B000MNKXB6,5.0,1184716800
A36FRBJ4QO0RQ3,B000V4PZCI,5.0,1389225600
A3VTWKWS0XQ1W1,B002WE6D44,5.0,1358812800
A30PDR8TFNV4JZ,B000QUUFRW,5.0,1401321600
A3E6ZJMPO9SQWO,B005P6Q6A2,5.0,1365897600
A1BTYWGA0PJJCL,B00E3QUI40,4.0,1390694400
A23ZDF8M2P11SU,B0027VT6V4,1.0,1363737600
A36XPVJSH56JHR,B004QK7HI8,5.0,1311724800
A1LD3TWO6S695J,B000SMZ9E2,5.0,1259280000
A3UGFGO7STGPPO,B0093H4WT6,2.0,1365638400
A1OXQT8SZ16496,B00CKGD67G,5.0,1391385600
A228RPF48D7YNH,B00BGA9WK2,1.0,1384819200
AKRNGCDD9833G,B00834SJNA,4.0,1357430400
A29R1GNVO365ET,B000VEOIEO,5.0,1388620800
A132BL5MLYMG0O,B009VXH3UW,5.0,1398556800
A37M1F1UACNQ85,B004I5BUSO,2.0,1366070400
AE3SB7A2B6QGZ,B002AH8T3Q,1.0,1305504000
A3J584XUXWACTH,B000VX6XL6,1.0,1320969600
A238VXK8NKMYPH,B0057FOD4W,1.0,1385424000
A33SBTXVWDD29O,B004YLJNAE,5.0,1397692800
A3T08UZW4UDFKG,B001RB1XJS,5.0,1274832000
A2507262TK9X2U,B009D5QGJ2,4.0,1369872000
AG5WSXI52FPKH,B002HK1AS2,2.0,1379289600
A2BSQ1QQIWZNQC,B0001YI9Y4,5.0,1164067200
AF2MQXB5TEGVD,B00825BZUY,5.0,1396569600
A3VGBCZPV88BJ9,B000SRTOKM,5.0,1209168000
A23U16VR8977LF,B0011UK35K,5.0,1279065600
AICQ06RXMMOSU,B0016CDE0E,5.0,1399593600
A7OAAZPLNSMXJ,B00009RA5Z,5.0,1335657600
A1V4R8AWQ51KF2,B006W8U2MU,5.0,1369958400
A159QHM4Y2PIFL,B000V7FRQE,5.0,1196467200
A3AXPLOGAMUGWF,B002Y6CJJ8,5.0,1394496000
A3PKDR4M1GJ2JM,B002HWJT1A,5.0,1345161600
A397GP6SMS958R,B006NZWW66,5.0,1367020800
A69DOQLALHO37,B002WSPHBA,5.0,1297036800
A3BTNQFDLOT1X2,B003U8GHVK,5.0,1327190400
A16EWOL6TOB1DF,B004G6002M,5.0,1374192000
A1JFXQY6GZCLEV,B0002X7V4I,4.0,1102982400
A3HC9DDYWX00UU,B007L5NKZO,4.0,1404777600
A2RXLTQLE71SR6,B003ZHV70M,5.0,1311206400
A1NLG8R339XU85,B0065MMKTG,5.0,1371772800
A2S3OJM18M4KRR,B003JLSKQ8,3.0,1306972800
A28JBKA13QPVFN,B000JNQSIQ,5.0,1335916800
A14DI6UYCNHPCP,B001VEJF8C,5.0,1329436800
A1DVAW0QWRCCU3,B008CQVWN8,5.0,1373760000
A22PIFQSSLATYS,B00B7N997O,5.0,1404518400
A3PT6XPUDULKG6,B005LRW1CC,5.0,1335916800
A2WRYFT13LDXWR,B003LVFOK6,5.0,1397347200
A3BTBMLPCFKH3,B0075SUJ4W,3.0,1388275200
A31LQKKE5IOGX8,B0002L5R78,5.0,1374969600
A5X444UZBWXW2,B001B8RSAK,5.0,1398211200
A121RF473LOVO2,B00DVFLJDS,5.0,1381276800
A33EL8Q6TVKFQK,B000UWX70S,5.0,1210723200
ARAEKW4OEPI7O,B00A2XKNO8,2.0,1355788800
AEQ5BYB4VQ6UU,B001HGY3UY,4.0,1367452800
A1O2UOZAYPPCSB,B004VM1T5S,4.0,1352246400
ALY2MW497WSV0,B0002REB38,4.0,1294704000
A21MML77N8NZE4,B000WN00FK,5.0,1246665600
A2H9FYBYUSUICN,B0027VT6V4,4.0,1363478400
A2MBPWK0V4LBUJ,B00008AWKZ,4.0,1307923200
A3E3T0LQJ8O1E,B0012S4APK,5.0,1325721600
A150JSJTHTC9A4,B0024R4B5C,5.0,1345852800
A8U3GBR7SI3WP,B00B55FM5W,5.0,1396396800
AJJPRCOHMSUI7,B007B5ZR4G,5.0,1395964800
A2IPNS3EBNKRYO,B000BFNOT8,5.0,1374192000
AX9JWQS3TBM89,B002HZW6EY,5.0,1306108800
AJQMEC9Q32AD8,B00ANKN04A,5.0,1376956800
A3OKT2G33Q2YKO,B000HARTYI,4.0,1280880000
AY7CJTKC99IBC,B001PBYQHG,5.0,1398729600
A7ONAXAQCAOJI,B00AA0DPX4,5.0,1394409600
A207GUM9C02IY7,B002XZLURC,5.0,1329609600
ANOSJO5GH4Y3F,B0032R6CPK,4.0,1347235200
A2X2KL6VPPY2ND,B00C631EYU,4.0,1382054400
A11ZHD9CIRMDBK,B0013FRNKG,5.0,1325203200
A7NECZPMJWPT0,B000JNQSIQ,4.0,1361836800
A3VAVCV48VOUIS,B005C298UY,5.0,1393632000
A3LIM7YJUW8L5P,B0082PRXUU,1.0,1348790400
AIH3EF2YKY5OD,B0052YFYFK,5.0,1352851200
AXHV1JT6XPM4R,B00426C56U,5.0,1300406400
A3UQAYKXGB3RIB,B00FZ9SJLS,5.0,1392854400
A2WNCXDRT2UHLZ,B008FH1R0M,5.0,1347235200
A2G3KWX52SZWAA,B009KB1WG6,5.0,1365120000
A3DS8FYB6YQ9XV,B00A3YN0Z0,5.0,1394755200
A2KWL3F079IKKT,B004ALYGI2,5.0,1360454400
A1GRRZFQU0TI5B,B008ISKDL2,5.0,1404864000
A20PTHAW4E20GZ,B007SYXER2,4.0,1359072000
AAOHZQZMZQHHU,B00FMJ93I4,5.0,1388448000
A2PU281XKBF8AL,B005TJAXN6,4.0,1357948800
A2LG00MUE88JIS,B000BYCKUI,3.0,1404259200
A3NTD0PO8UXCPC,B004WIUDGM,5.0,1369094400
ARUJN8Z56WUAG,B001ET5O70,5.0,1386288000
A2GHRHACO74NPA,B003U8K518,1.0,1362355200
AOCW3MS8U2XL5,B0058AFS0O,3.0,1396828800
A21LFM3JDWGAKW,B002A2EB2E,5.0,1265932800
A13Z8CFCOPUFAG,B000WXDMIC,4.0,1404086400
A64D73033IVRG,B00505H15C,2.0,1390003200
A3JVUZ86D5OIH6,B003SX0P1A,4.0,1333497600
A3GIIT1IO632GS,B0050SNCLQ,5.0,1360713600
A1U7UR7JBNAHFX,B00007IFDR,5.0,1297123200
A1VZKPE95PCIS7,B003WOL4VK,4.0,1366416000
A37DX5S81CYT91,B000VM60I8,5.0,1310083200
A19PUMFR6GOZS3,B001C1SESG,5.0,1356912000
A16OLGBQYDV77F,B0001YEOCU,4.0,1272499200
A3NY85H6CBTJWT,B000MVJ1M0,5.0,1376870400
A2PLR62X8HS9Y3,B000A2K3Y6,2.0,1181433600
AZBEIPX9MQHFT,B007W1QBO4,1.0,1389744000
A2F6QME0SQEKX7,B0030BZ7HM,5.0,1323648000
A257BI7KFYTNM4,B001TDL2PO,5.0,1305676800
A30V73IYGRABWA,B00DQZQHBW,5.0,1388188800
A34QR3IUX37I2Z,B0049LBJ56,5.0,1393891200
A2NTGV1HYXPYBR,B000N53SRE,5.0,1183852800
A2YOGFQPAZS0LD,B002PAY3WY,4.0,1386201600
A2GI1I1RSDQVOF,B000KKPN5C,5.0,1373414400
A1ECZD1GC8W63D,B000Y7T5UU,3.0,1303862400
A17NZMJAUTCPN,B001QS0B40,1.0,1324857600
A375OFDCMYTWH8,B00DR3T31Y,1.0,1394755200
A3FF1U0SD9HHP2,B002EXH0YU,3.0,1261353600
A2D1ZQEFS1NBH2,B000WKW6RS,5.0,1257292800
A2WX9VWXZLE7ON,B007MB0MQC,4.0,1382054400
APGXX3WC237LS,B003ZUXHV6,5.0,1400112000
A2HRPS0UMR75FE,B005DNSH2M,2.0,1399507200
A2JZBS6WFOPTMO,B00DVHV7TW,4.0,1403395200
A2CU7V907GN20N,B001RJPVZC,3.0,1306800000
A3HCP2RRWR87ZK,B00005AY8Q,3.0,1021852800
A30QM7LUIOWR09,B00752R4QO,5.0,1398297600
AA29Y8Y09O85B,B00317EKP0,5.0,1405900800
A16R392ACJU7RO,B00HAGJCBU,4.0,1395187200
A2B1J6KGURKJVF,B00J5O7BMC,4.0,1383091200
A3R785RO62QEJN,B003MX4D0U,4.0,1393200000
A3B7VQBL6KA86F,B0042I7AUE,5.0,1328572800
A19R24F2LZKGGY,B007WTAJTO,5.0,1398470400
A1I17J2NMAX5LA,B00BCSYZSW,1.0,1400284800
A2WIENC1QVOGBY,B00AW4OETM,5.0,1368921600
ASK80HXLP8HHS,B000VC1QKA,5.0,1403395200
A2AY4YUOX2N1BQ,B000050ZS3,4.0,1332633600
A09868733GWDB4EDYTW8A,B008O7MEAU,5.0,1377475200
A14GRF0N6JPHKT,B00B46XUQU,1.0,1291075200
A1VE5NPTS22MYE,B004I1GHY0,3.0,1389916800
A13G3NZ1J958FL,B0013CJ1X6,5.0,1268870400
A1KBQABLK6XJK4,B00021LJ9I,5.0,1254787200
A2H36U1IY2J03L,B006T9B6R2,3.0,1352073600
A35J5DF1YHEOJU,B0048IP4PQ,2.0,1369785600
A3S8J8LIDV4PXT,B00511PS3C,4.0,1400803200
A2HNH4PKE5DPSI,B002RWJHBM,5.0,1265587200
AI5208YCP6HCZ,B009A5204K,4.0,1375401600
A1G55SF1SSB9DJ,B0073V1NP0,1.0,1368489600
A2NRQEBB2XQPQF,B001LA57ZQ,2.0,1360972800
A1I8BDOSMQIBX6,B000HKGK9I,1.0,1375315200
A37C06WL8LYTW9,B006BDRT68,3.0,1348963200
AFQX1Y2JIX081,B003MB3A92,4.0,1399248000
A11397HR5FVBRJ,B00FEE7D5W,5.0,1390435200
A1ALKVD17JX3E5,B001MPWMDA,1.0,1364342400
A1CMYFNDQOTQUF,B004PEIG12,5.0,1365033600
A2WEEIGC7CZ0YN,B000092YQK,3.0,1240963200
A25HBO5V8S8SEA,B0000TN0ZS,5.0,1099612800
A1Z6TND56D63L,B00AEG5LO0,5.0,1375660800
A3L5ETZHUN7PH7,B002KCWXHO,4.0,1394582400
ATRQ8LHXME1DH,B003FXM4IA,5.0,1360281600
AGFYC9RIJ7LK6,B00D405BO8,5.0,1405987200
A3MVCDOFQ0QRG,B000MF7L46,5.0,1233100800
A2XC714PE4NQVE,B00E6ONJJU,4.0,1387065600
A1Q1BQXMMPYD6L,B00007FGU7,5.0,1353801600
A1SXNN55MDRCN1,B0091PEC3Q,5.0,1396137600
A1LM9YXUUYF576,B00FRBPK5W,4.0,1388966400
A2UP15DSUPT6YD,B0081VFCX0,5.0,1392508800
A29MU99SKK1ACS,B003XU6H8I,5.0,1362700800
A1HI27JKOWAY4S,B009YXE8G6,4.0,1404950400
A1SYC88QC4K1O6,B00BU1KG4S,3.0,1376092800
A1WVHN7D2Y7JLT,B005HBKOH6,3.0,1395446400
A3PEM0PUG9YHD5,B006OT06OQ,5.0,1351641600
AACCFJQGS3S9T,B0027BZEYC,1.0,1348185600
AK15OW2RNBHEM,B002HK8TE0,1.0,1368662400
A2BFIWVWTXXE00,B00FNPD1VW,5.0,1397088000
A2VCY0C1RU5WTN,B000652M6Y,5.0,1293580800
A2F7GTNJVBD5ZP,B0076SIJPW,5.0,1389312000
A2F27WQFE11VMK,B007K7JTY4,5.0,1390262400
A2BDT72RUK65O2,B004YTQ4UI,5.0,1337299200
A2Q0M4MSUHK1F5,B000Q85WOK,5.0,1382054400
A2YOE3JQ2VJZRB,B009USAJCC,5.0,1375488000
A30DEAJYVJEG09,B007YKUWN4,1.0,1383264000
A1IF4SASG1TYRV,B002SRNS7A,1.0,1366848000
A3OJP5HOVZUKPR,B000S5Q9CA,5.0,1388707200
A1OQBK5ORL1ALZ,B00ILCS182,5.0,1403308800
A2KHXCA5KMEOHT,B003RAE19Q,5.0,1301356800
A2O0STQ54AEYMG,B000NDO744,4.0,1300233600
A3VGBE2G6OANTP,B001MRX3HW,1.0,1380931200
A3UTA0KIERMM0Z,B005C8V9SC,4.0,1401580800
A3TGO52XNM9O0C,B004GW25WY,5.0,1392940800
A2555G3OX3JHRF,B000JE7GPY,5.0,1292889600
AX03JC80RW0QH,B001DSNN20,4.0,1307491200
A1F8C31L2UC1ID,B000EY1LCI,5.0,1322697600
AL42IHQOXJF6G,B005FYNSPK,5.0,1356912000
A36PETF00G8B56,B007O9NRDC,3.0,1367884800
A32KQIOCAS8EE6,B0001DBEM4,5.0,1131667200
AFICF7DKHTQ87,B0081TQ83K,5.0,1367020800
A158526UN7ETUE,B008AFZ0TS,1.0,1364601600
AXGU4R4I9IWTN,B009M4X7Z0,5.0,1384992000
A2R8XZDYZDS0N3,B009E9ZVDE,5.0,1380067200
A2V2VPKMKKK99T,B000JO1MU4,4.0,1197331200
A3E8HRJYU52BEL,B004M8ST54,4.0,1305072000
A3RSLZOVCTQ7TY,B0044EKJDQ,1.0,1374451200
A1CMJRFWUGU95S,B005GWDQ94,4.0,1367280000
A06494733GBVPWN385203,B00HNXZXYU,2.0,1405987200
AKESPLMW8U82G,B003VW20A2,5.0,1388880000
A2Z0INV27COBMH,B00192B2R8,5.0,1374710400
A78MEQ7WYL9U,B001B077PO,3.0,1361059200
A3CDC6ZZWXJDD8,B001DIULM0,5.0,1236470400
ADDQ1ER7253EO,B006OU33WM,4.0,1357603200
A1W8D8OJ8LBK9M,B00ARB5FLQ,5.0,1383350400
A364SUJ0B2N7I9,B008D2POAS,4.0,1354579200
AAORH7WRB1O7T,B007RNAETU,2.0,1375315200
A8JDZDH89Z4OZ,B005TUQV0E,5.0,1400198400
A3K5WHFOZ5GZGH,B0030BZ7HM,4.0,1365120000
A18VUX37BEC1DK,B009RH9DB4,3.0,1359417600
A3CM68SSC8BTB1,B003LPTAYI,4.0,1386460800
A1Y2HRKCXUW3VF,B00BUSELRE,3.0,1388016000
A1Q7XNDI5XUTK2,B0001FTVEK,2.0,1320710400
A3IFXDU9OJ6MK4,B00191OG3Q,4.0,1283126400
A3LHJCDQH7W8ES,B004TUT1UW,5.0,1303689600
A3OTW5JTRLGRF,B007WTAJTO,5.0,1392163200
ARIA1F01A9YIC,B000JII7SK,5.0,1378080000
A1MQKAV5OC0VL9,B0055YB5IC,4.0,1398556800
A2RKI7RPP5CJMG,B0009TQB00,5.0,1139616000
A2BHB5UV47BMC7,B00DR0PDNE,5.0,1387929600
A2NQE5TQK5U31K,B005K77DFI,5.0,1365033600
AMNDVOKNYWYNL,B008D2POAS,5.0,1353196800
A20NABIBVOL9Y,B002Q5N21G,2.0,1267056000
A1W5WEQPWSA48Z,B0002F513E,5.0,1332547200
ASMFUDTA7XPIZ,B00167YP1G,4.0,1404432000
A14VUXR4P87PYM,B000ENUCR4,5.0,1285891200
A2D9A0FE0F29DN,B0055P9K38,5.0,1391904000
A1J1GX3TZ09MN6,B004NBL9WK,5.0,1318464000
AUCLWPXPF9UEM,B005DIPSQ0,5.0,1341273600
A2NRQJK1VKE01I,B005Q65ZIK,5.0,1382918400
A2PWLZOTFYJECI,B0015UWVOW,5.0,1264809600
ANT6Q4ZK0MXVR,B0045LYVJ6,5.0,1342656000
A3AG65W5VS3ZQI,B009LRR5AQ,5.0,1362614400
A36XKVONLCDRBQ,B000F78550,4.0,1192233600
A1A8AYM1PIEW2O,B007B4UKOE,1.0,1400716800
A1LO96FVEHGWJN,B00FZN0AP2,5.0,1390089600
AV2YMCLRXISK,B00C5R8BEI,5.0,1395446400
A1LBGAPFIXGRJ5,B00CBQNB7K,3.0,1372723200
A53LU24YSL6ZU,B005HM0SNA,3.0,1392249600
A1G2M4IXYFSLV1,B00B1KKK2G,2.0,1366070400
A136333QA6UM0I,B00AR0M7ZE,5.0,1380758400
A13KXVM51FZ21Z,B00ID2HGK4,5.0,1402963200
A23TU9DSG38K3K,B004X8EO6Q,4.0,1405209600
A2CD1GYABY9XVW,B003MHUN7S,5.0,1380844800
A1AOPQ5DLVNU2A,B00651CLCS,4.0,1382313600
ARBFYR6H5751B,B00062QY5W,5.0,1122681600
A1K97ODJIC641B,B00006HVLW,5.0,1390176000
A327EHV6FR7T63,B001MQ4JTO,5.0,1278806400
A3QY9GL1QHCJWL,B00IFEBNNG,5.0,1404691200
A3B3RQUTY3WLNI,B0035548TQ,3.0,1364342400
A3BZ7RKJE3RPHA,B000TM4QXQ,1.0,1371254400
ABPEEIPTY0OV0,B004L5AF4Q,5.0,1382313600
A21FP91OL5HGIH,B000V4PZCI,5.0,1220140800
A1OGQLTN7O13AQ,B009WNR13U,1.0,1379289600
A288VE4F6WDIY6,B004NPFT3G,5.0,1359417600
A160GYU77NRO7P,B006OVYI1G,5.0,1374019200
A2A4OC6VGP7JSC,B00005U0HU,5.0,1065744000
A1PFH692TUGA27,B0093HAQ0K,1.0,1350345600
AZO0SYT7BTV48,B00EDS7N0A,3.0,1388102400
A3VBZDYGHF4NK8,B007Q8GOGI,5.0,1354665600
A2CEP49EQELDIW,B003GSLLBK,5.0,1396051200
A2AN1UE9S1F0R2,B004BQTSKC,5.0,1309132800
A1HRFO73UQ7GD5,B0034CL2ZI,5.0,1392336000
A1SQWZAL6PRLU3,B009BEXSNW,5.0,1396396800
A1HQGELKL6SEKW,B00AYTRJRE,5.0,1391126400
A1P5TN3N6L155V,B007P4YAPK,4.0,1340323200
A37UJ0EQLPQORX,B00918TZ94,5.0,1343952000
A223RQTVMREQ51,B00JJG7MAW,5.0,1405555200
A3TLK02CSMID9O,B000KKPN5C,5.0,1322265600
A2I7ONASN9H14D,B000JV9LUK,4.0,1262995200
A44WX8SPCBFRU,B004H3QD02,5.0,1385856000
A1SBEYNTBHB34A,B00AIQEU5C,1.0,1389052800
A1IIUS70I8C2AC,B00F8VYK1G,5.0,1395014400
A2FEY1N8XTEBTK,B00B1NN0TS,5.0,1380672000
A22YL5LQRVNPQG,B007Y8N19S,5.0,1349395200
ANE8OFFSR4O65,B0085SOU2I,5.0,1370131200
A38XG4VT9BNL8P,B00AGOSQI8,5.0,1388966400
A2BWWS5TEZRMQI,B00BGA9WK2,5.0,1384560000
A3SEKVY52WK0AO,B003PMKGEA,3.0,1281657600
A3K1L6R1RNCDS5,B006SS9VO4,5.0,1380758400
A23TCEEKQCEU3,B0051B4FP4,1.0,1389052800
A2TFPEDQL88GGB,B000EUGX70,5.0,1187222400
A39FE02JES28HD,B008GGH5HQ,5.0,1404172800
A1QDNA03IMP9CQ,B003PJ34OM,5.0,1317600000
A1QZEAKBQVQ8U6,B00D42AESY,5.0,1396137600
A3LYRASFZDO261,B004IZN3WU,5.0,1304294400
A14E8WQ2TE65BU,B003T0EYVE,5.0,1385942400
A2QH4TAD2JR7SA,B002MOQNKI,5.0,1315008000
A2SRCAOD2Y05G6,B000P0R6LQ,5.0,1380153600
A14D6L2ZCKNHWN,B008VIH63M,4.0,1398816000
A2DEHQDCF6RU8X,B002669XKY,1.0,1281744000
A1ZH5ULI4SBO48,B004XZMA9C,4.0,1317945600
AFHB422Y4QUBL,B003HLAXOM,1.0,1312675200
A1OCCNK0D4BAG3,B000629GES,1.0,1122940800
A18RMIN4C94ZD8,B00081A2DQ,2.0,1386633600
A2WBB8QN9S617,B000O3S0PK,5.0,1399939200
A1X6ABYIA1DP0Q,B0062CBCGG,5.0,1377043200
A3VA3VK4PO1JD,B004DUMUA6,5.0,1351641600
A1OHYEDKDHI9YA,B00BQ5KHJW,5.0,1383091200
A1ITGJLRVWKYRC,B007B5WO9W,4.0,1343260800
A2E47MV0JWNSYK,B003M4UC2C,4.0,1360195200
A25XJVMQO53HGR,B002QCGI56,5.0,1291334400
ABWOFMR6ZYTW,B0076O2YS4,3.0,1360540800
A15FZM3JAW5FYN,B0009W7OJO,5.0,1248998400
A2KGOE2P3C7RT6,B000AGESPC,4.0,1357603200
A2UKA4CLEODM5J,B00D48OET8,5.0,1381276800
AQRPMBCW38QZP,B0035548TQ,3.0,1374710400
A14UKYJ0EPVIPS,B0001YXWVO,1.0,1224547200
A23HWYRQU227D1,B0049SCB2Y,5.0,1392336000
A2P7URCNDGJ8U5,B003ODU0P0,4.0,1382659200
A1XEQ2TSCOMXH3,B00A45DOZE,1.0,1358380800
A1KUIP2D9QMP6Z,B003DNS89G,5.0,1312416000
A1AXW9IQR0AF22,B005FYNSPK,5.0,1395446400
A1G6B1AU28VK1T,B00BFDHV9E,1.0,1398729600
A3OXOKIPNZJBWE,B006HDAAC2,5.0,1404950400
ANLQJODYK8L8V,B008OHNZI0,5.0,1388880000
ALJ9M609IWHJX,B00EKPOUXO,5.0,1388016000
A157ETNHTUOXIM,B000X381FA,3.0,1375747200
A3EFQGRDA8S4F5,B0062P7ISY,1.0,1335916800
A0009478CBXKUCALUC7U,B005X1Y7I2,5.0,1381190400
A13EVLFLEGAJJL,B0088LYCZC,4.0,1367193600
A2M7GM5WXUBMIO,B003PJI9CE,5.0,1388102400
A29UWLAX4ZUAGH,B003DZ165W,5.0,1354579200
A2OBRFA13CIPG5,B006K555HM,5.0,1355529600
AMRP07TPLU9LC,B00821TXR0,3.0,1350777600
A1RZ2TB9EWVXSA,B004HJ9D8U,5.0,1348012800
A3D9RYPI0SNB,B001N82JP2,1.0,1360972800
AH89K91TSDSD6,B009LB2V3I,5.0,1395100800
A32TWC37SLRWYT,B0088VCRRM,4.0,1374969600
APZH4RNJRJ4A3,B001RQ2HWK,4.0,1273881600
A3V1HORG3P9BA1,B000050B5B,1.0,1048464000
A1RG3TJVTBX9C6,B003BEDQQW,5.0,1272758400
A17W94DAKHF2QS,B003L5D0OE,5.0,1299369600
A2EGZCGVD5CCFH,B006B1C88Y,4.0,1378598400
A3Q4DR5KIJKBD7,B0042IEVD8,5.0,1312502400
A779RQVW6RMAP,B000BMXJR8,5.0,1175558400
A1KDJ9KV0759H4,B003D8M3YC,5.0,1287532800
A3GZD2DIJ9Q34G,B008F537KC,5.0,1380499200
A23K8E3DLKRB9I,B001PKAG0I,1.0,1377734400
A2WW5MLFMMZJMK,B001MSI9PW,5.0,1285545600
A2GVR0D5OVHYN8,B000BTHXRI,5.0,1236556800
A3VI673JGWU8A3,B002UUPWP6,4.0,1376006400
A3EQ16EV3AN0G2,B0080YBH8M,5.0,1375142400
A3RURIU89XVWRR,B0055193HU,5.0,1335398400
ASR01J4XZY8WD,B005CG2AX2,5.0,1384560000
AOR6148AZMBDF,B000X7TJ4S,1.0,1244073600
A2G1QV9K50FCTQ,B002BH3I9U,4.0,1325721600
ACHZK6IZ0WVTK,B0074F5DMO,5.0,1357430400
A1ZAADCXBRSTBH,B00951UZPA,1.0,1357344000
A34G7RYCV5U4HK,B00752QXZ2,5.0,1370217600
A367UX06631R8X,B008NENG1A,5.0,1374796800
A34O2MPZKFD9PP,B000XF0GFG,5.0,1228521600
AE22EPUWP7H7E,B0053NBLFW,5.0,1355443200
A2U9NYYYP7VIJP,B005FHZ2SI,4.0,1404345600
A6O79I4AXHCJF,B008F8DGJQ,5.0,1395619200
A184YAZQCQME1Q,B0050J7U4U,5.0,1320624000
AONF1T82DDK9B,B009SYZ8OC,4.0,1374192000
A1CDG8KF9MRNB1,B004SD1ZPY,5.0,1389052800
A1WJ5QZYVXI3H8,B0083LOW7A,5.0,1358726400
A2XF4WRPJ7YSX0,B00AP7WBZU,1.0,1395100800
A2LM7QTO3NRBOC,B00005ML7Q,3.0,1359849600
A3HMUS44H8GYQA,B001WM73P0,1.0,1313971200
